ID	Label	Integrity	Coverage	NumIntrons	A	B	Γ	E
mRNA340	XM_014742334.1	0.351	0.393	9	0.222	0.393	1.000	1.000
mRNA341	XM_014742307.1	0.334	0.380	10	0.200	0.380	1.000	1.000
mRNA342	XM_014744207.1	0.769	0.729	4	0.750	0.729	1.000	1.000
mRNA343	XM_014744020.1	0.814	0.908	8	0.750	0.908	0.995	0.840
mRNA344	XM_014744028.1	0.889	0.910	8	0.875	0.910	0.995	0.830
mRNA345	XM_014744035.1	0.795	0.817	8	0.750	0.817	0.995	1.000
mRNA346	XM_014744051.1	0.054	0.000	2	0.000	0.000	1.000	0.070
mRNA347	XM_014743756.1	0.968	0.918	3	1.000	0.918	0.850	1.000
mRNA348	XM_014743743.1	0.934	0.963	5	1.000	0.963	0.745	0.160
mRNA349	XM_014743770.1	0.977	0.994	3	1.000	0.994	0.575	1.000
mRNA350	XM_014743076.1	0.067	0.000	18	0.000	0.000	0.340	1.000
mRNA351	XM_014743058.1	0.094	0.000	19	0.000	0.000	1.000	0.880
mRNA352	XM_014743013.1	0.100	0.000	19	0.000	0.000	1.000	1.000
mRNA353	XM_014743021.1	0.100	0.000	19	0.000	0.000	1.000	1.000
mRNA354	XM_014743029.1	0.100	0.000	18	0.000	0.000	1.000	1.000
mRNA355	XM_014743037.1	0.100	0.000	18	0.000	0.000	1.000	1.000
mRNA356	XM_014743047.1	0.100	0.000	18	0.000	0.000	1.000	1.000
mRNA357	XM_014743068.1	0.100	0.000	14	0.000	0.000	1.000	1.000
mRNA358	XM_014744139.1	0.727	0.758	3	0.667	0.758	1.000	1.000
mRNA359	XM_014744148.1	0.494	0.481	2	0.500	0.481	1.000	0.000
mRNA360	XM_014744126.1	0.911	0.799	3	1.000	0.799	0.425	1.000
mRNA361	XM_014760799.1	0.166	0.037	11	0.091	0.037	1.000	1.000
mRNA362	XM_014760806.1	0.142	0.053	14	0.071	0.053	0.655	1.000
mRNA363	XM_014760790.1	0.158	0.050	14	0.071	0.050	1.000	1.000
mRNA364	XM_014760772.1	0.154	0.048	15	0.067	0.048	1.000	1.000
mRNA365	XM_014760781.1	0.154	0.048	15	0.067	0.048	1.000	1.000
mRNA366	XM_014760672.1	0.050	0.000	1	0.000	0.000	0.000	1.000
mRNA367	XM_014743435.1	0.652	0.000	0	1.000	0.000	0.880	0.160
mRNA368	XM_014743424.1	0.239	0.322	11	0.091	0.322	0.760	1.000
mRNA369	XM_014743415.1	0.225	0.235	11	0.091	0.235	1.000	1.000
mRNA370	XM_014743448.1	0.997	0.991	7	1.000	0.991	1.000	1.000
mRNA371	XM_014742855.1	0.083	0.000	3	0.000	0.000	0.650	1.000
mRNA372	XM_014742832.1	0.788	0.459	6	1.000	0.459	0.000	1.000
mRNA373	XM_014742843.1	0.800	1.000	6	0.833	1.000	0.000	0.000
mRNA374	XM_014742813.1	0.783	0.730	7	0.857	0.730	1.000	0.000
mRNA375	XM_014742821.1	0.836	0.931	7	0.857	0.931	0.855	0.000
mRNA376	XM_014760687.1	0.032	0.000	7	0.000	0.000	0.000	0.630
mRNA377	XM_014744163.1	0.666	0.635	8	0.625	0.635	1.000	1.000
mRNA378	XM_014742662.1	0.659	0.390	8	0.750	0.390	0.835	1.000
mRNA379	XM_014742671.1	0.586	0.388	8	0.625	0.388	0.890	1.000
mRNA380	XM_014742650.1	0.661	0.389	8	0.750	0.389	0.890	1.000
mRNA381	XM_014742631.1	0.382	0.414	15	0.267	0.414	0.945	1.000
mRNA382	XM_014742638.1	0.302	0.398	14	0.143	0.398	0.945	1.000
mRNA383	XM_014742608.1	0.100	0.000	2	0.000	0.000	1.000	1.000
mRNA384	XM_014742617.1	0.084	0.000	3	0.000	0.000	0.685	1.000
mRNA385	XM_014742599.1	0.084	0.000	2	0.000	0.000	0.685	1.000
mRNA386	XM_014743479.1	0.885	0.941	20	0.850	0.941	1.000	0.860
mRNA387	XM_014743460.1	0.894	0.948	20	0.850	0.948	1.000	1.000
mRNA388	XM_014743488.1	0.963	0.983	19	0.947	0.983	1.000	1.000
mRNA389	XM_014743496.1	0.857	0.946	19	0.789	0.946	1.000	1.000
mRNA390	XM_014743471.1	0.865	0.950	20	0.800	0.950	1.000	1.000
mRNA391	XM_014743515.1	0.168	0.000	6	0.167	0.000	0.355	1.000
mRNA392	XM_014743505.1	0.217	0.057	6	0.167	0.057	1.000	1.000
mRNA393	XM_014743538.1	0.874	0.995	6	0.833	0.995	0.505	1.000
mRNA394	XM_014743529.1	0.974	0.994	7	1.000	0.994	0.520	1.000
mRNA395	XM_014742549.1	0.553	0.509	2	0.500	0.509	1.000	1.000
mRNA396	XM_014742488.1	0.998	0.992	7	1.000	0.992	1.000	1.000
mRNA397	XM_014742512.1	0.058	0.000	2	0.000	0.000	0.165	1.000
mRNA398	XM_014742537.1	0.055	0.000	3	0.000	0.000	0.100	1.000
mRNA399	XM_014742527.1	0.076	0.000	3	0.000	0.000	0.525	1.000
mRNA400	XM_014742520.1	0.085	0.000	3	0.000	0.000	0.710	1.000
mRNA401	XM_014742500.1	0.977	0.975	3	1.000	0.975	0.690	1.000
mRNA402	XM_014742575.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA403	XM_014742565.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA404	XM_014742585.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA405	XM_014760907.1	0.032	0.000	3	0.000	0.000	0.380	0.260
mRNA406	XM_014761051.1	0.470	0.284	6	0.500	0.284	0.685	1.000
mRNA407	XM_014760951.1	0.983	0.981	7	1.000	0.981	0.765	1.000
mRNA408	XM_014760937.1	0.509	0.446	10	0.500	0.446	1.000	0.500
mRNA409	XM_014761063.1	0.067	0.000	1	0.000	0.000	0.335	1.000
mRNA410	XM_014761023.1	0.719	0.706	7	0.714	0.706	1.000	0.570
mRNA411	XM_014761040.1	0.766	0.866	7	0.714	0.866	1.000	0.560
mRNA412	XM_014761031.1	0.735	0.763	7	0.714	0.763	1.000	0.560
mRNA413	XM_014760917.1	0.100	0.000	11	0.000	0.000	1.000	1.000
mRNA414	XM_014760919.1	0.100	0.000	11	0.000	0.000	1.000	1.000
mRNA415	XM_014760927.1	0.100	0.000	10	0.000	0.000	1.000	1.000
mRNA416	XM_014761075.1	0.054	0.000	2	0.000	0.000	0.075	1.000
mRNA417	XM_014760972.1	0.724	0.831	8	0.625	0.831	1.000	1.000
mRNA418	XM_014760964.1	0.750	0.834	9	0.667	0.834	1.000	1.000
mRNA419	XM_014761008.1	0.772	0.977	7	0.714	0.977	1.000	0.000
mRNA420	XM_014761000.1	0.868	0.978	8	0.875	0.978	1.000	0.000
mRNA421	XM_014760981.1	0.664	0.796	8	0.625	0.796	1.000	0.000
mRNA422	XM_014760989.1	0.699	0.760	9	0.667	0.760	1.000	0.430
mRNA423	XM_014742791.1	0.348	0.288	3	0.333	0.288	0.230	1.000
mRNA424	XM_014742799.1	0.549	0.290	3	0.667	0.290	0.230	1.000
mRNA425	XM_014742762.1	0.407	0.491	15	0.267	0.491	1.000	1.000
mRNA426	XM_014742756.1	0.374	0.473	17	0.235	0.473	0.815	1.000
mRNA427	XM_014742739.1	0.354	0.427	19	0.211	0.427	1.000	1.000
mRNA428	XM_014742770.1	0.354	0.427	19	0.211	0.427	1.000	1.000
mRNA429	XM_014742777.1	0.381	0.436	20	0.250	0.436	1.000	1.000
mRNA430	XM_014742748.1	0.357	0.435	19	0.211	0.435	1.000	1.000
mRNA431	XM_014760704.1	0.000	0.000	8	0.000	0.000	0.000	0.000
mRNA432	XM_014761096.1	0.680	0.732	15	0.600	0.732	1.000	1.000
mRNA433	XM_014761154.1	0.681	0.654	6	0.667	0.654	0.695	1.000
mRNA434	XM_014761137.1	0.593	0.502	7	0.571	0.502	1.000	1.000
mRNA435	XM_014761119.1	0.563	0.543	8	0.500	0.543	1.000	1.000
mRNA436	XM_014761127.1	0.677	0.495	7	0.714	0.495	1.000	1.000
mRNA437	XM_014761110.1	0.591	0.494	7	0.571	0.494	1.000	1.000
mRNA438	XM_014761146.1	0.543	0.475	8	0.500	0.475	1.000	1.000
mRNA439	XM_014761170.1	0.878	0.993	5	0.800	0.993	1.000	1.000
mRNA440	XM_014761163.1	0.997	0.991	5	1.000	0.991	1.000	1.000
mRNA441	XM_014761183.1	0.996	0.988	2	1.000	0.988	1.000	1.000
mRNA442	XM_014761191.1	0.635	0.785	2	0.500	0.785	1.000	1.000
mRNA443	XM_014761235.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA444	XM_014761204.1	0.787	0.912	7	0.714	0.912	0.695	1.000
mRNA445	XM_014761219.1	0.736	0.869	8	0.625	0.869	1.000	1.000
mRNA446	XM_014761212.1	0.831	0.798	7	0.857	0.798	0.695	0.840
mRNA447	XM_014760718.1	0.252	0.190	19	0.158	0.190	1.000	1.000
mRNA448	XM_014744193.1	0.996	0.985	5	1.000	0.985	1.000	1.000
mRNA449	XM_014743138.1	0.392	0.000	5	0.600	0.000	0.280	0.360
mRNA450	XM_014743177.1	0.761	0.704	8	0.750	0.704	1.000	1.000
mRNA451	XM_014743151.1	0.755	0.685	8	0.750	0.685	1.000	1.000
mRNA452	XM_014743168.1	0.775	0.759	8	0.750	0.759	0.940	1.000
mRNA453	XM_014743160.1	0.770	0.766	8	0.750	0.766	0.810	1.000
mRNA454	XM_014760731.1	0.050	0.000	2	0.000	0.000	0.000	1.000
mRNA455	XM_014760746.1	0.000	0.000	7	0.000	0.000	0.000	0.000
mRNA456	XM_014760758.1	0.000	0.000	7	0.000	0.000	0.000	0.000
mRNA457	XM_014742987.1	0.228	0.093	6	0.167	0.093	1.000	1.000
mRNA458	XM_014743088.1	0.100	0.000	7	0.000	0.000	1.000	1.000
mRNA459	XM_014743096.1	0.100	0.000	8	0.000	0.000	1.000	1.000
mRNA460	XM_014743125.1	0.887	0.993	9	0.889	0.993	0.115	1.000
mRNA461	XM_014743117.1	0.974	0.912	8	1.000	0.912	1.000	1.000
mRNA462	XM_014743109.1	0.969	0.978	9	1.000	0.978	0.500	1.000
mRNA463	XM_014742927.1	0.896	0.910	13	0.923	0.910	0.380	1.000
mRNA464	XM_014742937.1	0.803	0.909	13	0.769	0.909	0.380	1.000
mRNA465	XM_014742976.1	0.812	0.907	14	0.786	0.907	0.380	1.000
mRNA466	XM_014742953.1	0.848	0.801	13	0.846	0.801	1.000	1.000
mRNA467	XM_014742961.1	0.820	0.830	14	0.786	0.830	1.000	1.000
mRNA468	XM_014742945.1	0.809	0.790	14	0.786	0.790	1.000	1.000
mRNA469	XM_014742968.1	0.823	0.838	14	0.786	0.838	1.000	1.000
mRNA470	XM_014743783.1	0.991	0.981	4	1.000	0.981	0.965	0.980
mRNA471	XM_014743792.1	0.847	0.995	4	0.750	0.995	1.000	0.980
mRNA472	XM_014743813.1	0.448	0.890	5	0.200	0.890	0.550	0.670
mRNA473	XM_014743806.1	0.463	0.785	4	0.250	0.785	0.550	1.000
mRNA474	XM_014743564.1	0.868	1.000	5	0.800	1.000	0.755	1.000
mRNA475	XM_014743572.1	0.880	1.000	5	0.800	1.000	1.000	1.000
mRNA476	XM_014743552.1	0.933	0.978	7	1.000	0.978	0.285	0.500
mRNA477	XM_014743855.1	0.794	0.859	11	0.727	0.859	1.000	1.000
mRNA478	XM_014743862.1	0.738	0.855	11	0.636	0.855	1.000	1.000
mRNA479	XM_014743882.1	0.861	0.824	7	0.857	0.824	1.000	1.000
mRNA480	XM_014743872.1	0.851	0.788	7	0.857	0.788	1.000	1.000
mRNA481	XM_014744178.1	0.799	0.331	3	1.000	0.331	1.000	1.000
mRNA482	XM_014761452.1	0.979	0.960	2	1.000	0.960	0.825	1.000
mRNA483	XM_014761461.1	0.650	0.898	2	0.500	0.898	0.615	1.000
mRNA484	XM_014761440.1	0.949	0.828	2	1.000	0.828	1.000	1.000
mRNA485	XM_014742237.1	0.881	1.000	6	0.833	1.000	0.625	1.000
mRNA486	XM_014742228.1	0.890	1.000	6	0.833	1.000	0.805	1.000
mRNA487	XM_014761515.1	1.000	1.000	5	1.000	1.000	1.000	1.000
mRNA488	XM_014761494.1	0.349	0.172	3	0.333	0.172	0.940	1.000
mRNA489	XM_014761502.1	0.298	0.171	4	0.250	0.171	0.925	1.000
mRNA490	XM_014742252.1	0.024	0.000	2	0.000	0.000	0.405	0.070
mRNA491	XM_014742260.1	0.024	0.000	3	0.000	0.000	0.405	0.070
mRNA492	XM_014761473.1	0.738	0.529	18	0.833	0.529	1.000	0.580
mRNA493	XM_014761483.1	0.715	0.541	19	0.789	0.541	1.000	0.580
mRNA494	XM_014742272.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA495	XM_014760842.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA496	XM_014744219.1	0.031	0.000	1	0.000	0.000	0.275	0.340
mRNA497	XM_014744246.1	0.062	0.000	1	0.000	0.000	0.240	1.000
mRNA498	XM_014744233.1	1.000	1.000	3	1.000	1.000	1.000	1.000
mRNA499	XM_014743917.1	0.327	0.507	8	0.125	0.507	1.000	1.000
mRNA500	XM_014743908.1	0.402	0.508	8	0.250	0.508	1.000	1.000
mRNA501	XM_014743940.1	0.762	0.873	3	0.667	0.873	1.000	1.000
mRNA502	XM_014743930.1	0.637	0.934	2	0.500	0.934	0.130	1.000
mRNA503	XM_014743336.1	0.562	0.607	15	0.467	0.607	1.000	1.000
mRNA504	XM_014743314.1	0.624	0.622	16	0.562	0.622	1.000	1.000
mRNA505	XM_014743325.1	0.625	0.624	16	0.562	0.624	1.000	1.000
mRNA506	XM_014743378.1	0.850	0.999	4	0.750	0.999	1.000	1.000
mRNA507	XM_014743367.1	0.980	1.000	4	1.000	1.000	0.595	1.000
mRNA508	XM_014743656.1	0.318	0.327	10	0.200	0.327	1.000	1.000
mRNA509	XM_014743647.1	0.303	0.314	11	0.182	0.314	1.000	1.000
mRNA510	XM_014743674.1	0.344	0.412	10	0.200	0.412	1.000	1.000
mRNA511	XM_014743666.1	0.342	0.406	10	0.200	0.406	1.000	1.000
mRNA512	XM_014743638.1	0.303	0.313	11	0.182	0.313	1.000	1.000
mRNA513	XM_014743631.1	0.303	0.312	11	0.182	0.312	1.000	1.000
mRNA514	XM_014743621.1	0.302	0.311	11	0.182	0.311	1.000	1.000
mRNA515	XM_014743612.1	0.302	0.310	11	0.182	0.310	1.000	1.000
mRNA516	XM_014760830.1	0.989	0.997	3	1.000	0.997	0.800	1.000
mRNA517	XM_014743840.1	0.561	0.602	23	0.478	0.602	0.860	1.000
mRNA518	XM_014743826.1	0.538	0.543	24	0.458	0.543	1.000	1.000
mRNA519	XM_014760868.1	0.974	0.945	2	1.000	0.945	0.800	1.000
mRNA520	XM_014744106.1	0.958	0.988	3	1.000	0.988	0.225	1.000
mRNA521	XM_014744115.1	0.679	0.725	3	0.667	0.725	0.225	1.000
mRNA522	XM_014744090.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA523	XM_014744065.1	0.836	0.759	7	0.857	0.759	1.000	0.870
mRNA524	XM_014744074.1	0.864	0.997	6	0.833	0.997	0.425	0.870
mRNA525	XM_014760881.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA526	XM_014742879.1	0.467	0.424	20	0.400	0.424	1.000	1.000
mRNA527	XM_014742888.1	0.467	0.423	20	0.400	0.423	1.000	1.000
mRNA528	XM_014742869.1	0.498	0.425	20	0.450	0.425	1.000	1.000
mRNA529	XM_014742901.1	0.344	0.185	11	0.364	0.185	1.000	0.400
mRNA530	XM_014742916.1	0.996	0.987	8	1.000	0.987	1.000	1.000
mRNA531	XM_014760893.1	0.052	0.000	2	0.000	0.000	0.035	1.000
mRNA532	XM_014761396.1	0.900	1.000	6	0.833	1.000	1.000	1.000
mRNA533	XM_014761418.1	0.072	0.000	3	0.000	0.000	0.490	0.950
mRNA534	XM_014761409.1	0.995	0.984	4	1.000	0.984	1.000	1.000
mRNA535	XM_014761365.1	0.479	0.374	2	0.500	0.374	1.000	0.340
mRNA536	XM_014761382.1	0.474	0.355	2	0.500	0.355	1.000	0.340
mRNA537	XM_014761374.1	0.177	0.365	1	0.000	0.365	1.000	0.340
mRNA538	XM_014761334.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA539	XM_014761343.1	0.100	0.000	2	0.000	0.000	1.000	1.000
mRNA540	XM_014761351.1	0.065	0.000	1	0.000	0.000	0.300	1.000
mRNA541	XM_014761259.1	0.785	0.859	35	0.743	0.859	0.635	1.000
mRNA542	XM_014761304.1	0.795	0.861	33	0.727	0.861	1.000	1.000
mRNA543	XM_014761294.1	0.800	0.862	34	0.735	0.862	1.000	1.000
mRNA544	XM_014761277.1	0.800	0.863	34	0.735	0.863	1.000	1.000
mRNA545	XM_014761269.1	0.800	0.864	34	0.735	0.864	1.000	1.000
mRNA546	XM_014761285.1	0.800	0.863	34	0.735	0.863	1.000	1.000
mRNA547	XM_014761251.1	0.822	0.864	35	0.771	0.864	1.000	1.000
mRNA548	XM_014761313.1	0.772	0.821	33	0.727	0.821	1.000	0.790
mRNA549	XM_014761322.1	0.758	0.837	32	0.719	0.837	1.000	0.510
mRNA550	XM_014743208.1	0.656	0.521	9	0.667	0.521	1.000	1.000
mRNA551	XM_014743199.1	0.645	0.483	9	0.667	0.483	1.000	1.000
mRNA552	XM_014743217.1	0.569	0.472	11	0.545	0.472	1.000	1.000
mRNA553	XM_014743225.1	0.614	0.512	10	0.600	0.512	1.000	1.000
mRNA554	XM_014743233.1	0.635	0.585	10	0.600	0.585	1.000	1.000
mRNA555	XM_014743256.1	0.400	0.000	4	0.500	0.000	1.000	1.000
mRNA556	XM_014743247.1	0.500	0.000	3	0.667	0.000	1.000	1.000
mRNA557	XM_014743267.1	0.955	0.852	3	1.000	0.852	1.000	1.000
mRNA558	XM_014760854.1	0.081	0.000	2	0.000	0.000	0.625	1.000
mRNA559	XM_014743585.1	0.100	0.000	18	0.000	0.000	1.000	1.000
mRNA560	XM_014743592.1	0.086	0.000	18	0.000	0.000	1.000	0.720
mRNA561	XM_014743600.1	0.086	0.000	17	0.000	0.000	1.000	0.720
mRNA562	XM_014743188.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA563	XM_014745148.1	0.413	0.188	2	0.500	0.188	0.140	1.000
mRNA564	XM_014745597.1	0.587	0.591	5	0.600	0.591	1.000	0.000
mRNA565	XM_014745604.1	0.682	0.760	4	0.750	0.760	0.000	0.080
mRNA566	XM_014745627.1	0.456	0.436	8	0.375	0.436	1.000	1.000
mRNA567	XM_014745617.1	0.469	0.478	8	0.375	0.478	1.000	1.000
mRNA568	XM_014745635.1	0.478	0.510	8	0.375	0.510	1.000	1.000
mRNA569	XM_014744261.1	0.000	0.000	1	0.000	0.000	0.000	0.000
mRNA570	XM_014744274.1	0.000	0.000	1	0.000	0.000	0.000	0.000
mRNA571	XM_014744599.1	0.000	0.000	1	0.000	0.000	0.000	0.000
mRNA572	XM_014744289.1	0.000	0.000	2	0.000	0.000	0.000	0.000
mRNA573	XM_014744552.1	0.100	0.000	4	0.000	0.000	1.000	1.000
mRNA574	XM_014744545.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA575	XM_014744300.1	0.000	0.000	5	0.000	0.000	0.000	0.000
mRNA576	XM_014744311.1	0.000	0.000	1	0.000	0.000	0.000	0.000
mRNA577	XM_014744323.1	0.000	0.000	1	0.000	0.000	0.000	0.000
mRNA578	XM_014744334.1	0.000	0.000	2	0.000	0.000	0.000	0.000
mRNA579	XM_014744349.1	0.600	0.000	0	1.000	0.000	0.000	0.000
mRNA580	XM_014744362.1	0.000	0.000	2	0.000	0.000	0.000	0.000
mRNA581	XM_014744372.1	0.000	0.000	3	0.000	0.000	0.000	0.000
mRNA582	XM_014744385.1	0.000	0.000	1	0.000	0.000	0.000	0.000
mRNA583	XM_014744399.1	0.000	0.000	3	0.000	0.000	0.000	0.000
mRNA584	XM_014744413.1	0.000	0.000	1	0.000	0.000	0.000	0.000
mRNA585	XM_014744426.1	0.000	0.000	2	0.000	0.000	0.000	0.000
mRNA586	XM_014744440.1	0.000	0.000	2	0.000	0.000	0.000	0.000
mRNA587	XM_014744454.1	0.000	0.000	2	0.000	0.000	0.000	0.000
mRNA588	XM_014744466.1	0.005	0.000	2	0.000	0.000	0.105	0.000
mRNA589	XM_014744611.1	0.006	0.000	3	0.000	0.000	0.115	0.000
mRNA590	XM_014746340.1	0.036	0.000	3	0.000	0.000	0.165	0.560
mRNA591	XM_014746331.1	0.036	0.000	3	0.000	0.000	0.165	0.560
mRNA592	XM_014745647.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA593	XM_014745663.1	1.000	1.000	3	1.000	1.000	1.000	1.000
mRNA594	XM_014745677.1	0.082	0.000	1	0.000	0.000	0.865	0.770
mRNA595	XM_014745521.1	0.062	0.012	2	0.000	0.012	0.230	0.930
mRNA596	XM_014745498.1	0.977	1.000	3	1.000	1.000	0.550	1.000
mRNA597	XM_014745510.1	0.300	0.000	3	0.333	0.000	1.000	1.000
mRNA598	XM_014745486.1	0.774	0.858	11	0.727	0.858	0.600	1.000
mRNA599	XM_014745478.1	0.825	0.883	10	0.800	0.883	0.600	1.000
mRNA600	XM_014744503.1	0.071	0.000	2	0.000	0.000	0.425	1.000
mRNA601	XM_014744512.1	0.076	0.000	2	0.000	0.000	0.520	1.000
mRNA602	XM_014746038.1	0.100	0.000	9	0.000	0.000	1.000	1.000
mRNA603	XM_014745839.1	0.570	0.234	9	0.667	0.234	1.000	1.000
mRNA604	XM_014745859.1	0.551	0.216	9	0.667	0.216	0.720	1.000
mRNA605	XM_014745849.1	0.537	0.218	9	0.667	0.218	0.435	1.000
mRNA606	XM_014746273.1	0.100	0.000	4	0.000	0.000	1.000	1.000
mRNA607	XM_014746266.1	0.100	0.000	4	0.000	0.000	1.000	1.000
mRNA608	XM_014746281.1	0.100	0.000	4	0.000	0.000	1.000	1.000
mRNA609	XM_014746287.1	0.100	0.000	4	0.000	0.000	1.000	1.000
mRNA610	XM_014744588.1	0.091	0.000	1	0.000	0.000	0.810	1.000
mRNA611	XM_014744524.1	0.997	1.000	4	1.000	1.000	0.935	1.000
mRNA612	XM_014746299.1	0.939	0.991	3	1.000	0.991	0.160	0.680
mRNA613	XM_014746307.1	0.730	0.936	3	0.667	0.936	0.305	0.680
mRNA614	XM_014745897.1	0.457	0.532	11	0.364	0.532	1.000	0.580
mRNA615	XM_014745887.1	0.524	0.506	11	0.455	0.506	1.000	1.000
mRNA616	XM_014746069.1	0.769	0.896	3	0.667	0.896	1.000	1.000
mRNA617	XM_014746060.1	0.782	0.941	3	0.667	0.941	1.000	1.000
mRNA618	XM_014746081.1	0.110	0.112	1	0.000	0.112	1.000	0.520
mRNA619	XM_014746242.1	0.995	0.982	2	1.000	0.982	1.000	1.000
mRNA620	XM_014745872.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA621	XM_014744575.1	0.032	0.000	9	0.000	0.000	0.565	0.070
mRNA622	XM_014744565.1	0.026	0.000	9	0.000	0.000	0.445	0.070
mRNA623	XM_014745132.1	0.245	0.199	7	0.143	0.199	1.000	1.000
mRNA624	XM_014744893.1	0.839	0.766	10	0.900	0.766	0.375	1.000
mRNA625	XM_014744961.1	0.963	0.876	2	1.000	0.876	1.000	1.000
mRNA626	XM_014744905.1	0.786	0.986	3	0.667	0.986	0.800	1.000
mRNA627	XM_014744917.1	1.000	1.000	5	1.000	1.000	1.000	1.000
mRNA628	XM_014744939.1	0.873	0.943	6	0.833	0.943	0.810	1.000
mRNA629	XM_014744931.1	0.989	0.993	6	1.000	0.993	0.815	1.000
mRNA630	XM_014744948.1	0.870	0.987	6	0.833	0.987	0.470	1.000
mRNA631	XM_014744974.1	0.994	0.979	4	1.000	0.979	1.000	1.000
mRNA632	XM_014746187.1	0.980	0.935	7	1.000	0.935	1.000	1.000
mRNA633	XM_014746195.1	0.895	0.934	7	0.857	0.934	1.000	1.000
mRNA634	XM_014746203.1	0.892	0.925	7	0.857	0.925	1.000	1.000
mRNA635	XM_014746214.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA636	XM_014745726.1	0.683	0.000	4	1.000	0.000	0.655	1.000
mRNA637	XM_014745712.1	0.989	0.988	5	1.000	0.988	0.845	1.000
mRNA638	XM_014745700.1	0.089	0.000	4	0.000	0.000	0.785	1.000
mRNA639	XM_014745690.1	0.089	0.000	3	0.000	0.000	0.780	1.000
mRNA640	XM_014746050.1	0.576	0.587	2	0.500	0.587	1.000	1.000
mRNA641	XM_014746168.1	0.981	0.988	3	1.000	0.988	0.685	1.000
mRNA642	XM_014746178.1	0.466	0.605	3	0.333	0.605	0.685	1.000
mRNA643	XM_014746318.1	1.000	0.999	4	1.000	0.999	1.000	1.000
mRNA644	XM_014746155.1	0.992	0.973	4	1.000	0.973	1.000	1.000
mRNA645	XM_014746143.1	0.881	0.937	6	0.833	0.937	1.000	1.000
mRNA646	XM_014744477.1	0.517	0.527	16	0.500	0.527	0.505	0.670
mRNA647	XM_014745121.1	0.669	0.958	2	0.500	0.958	0.630	1.000
mRNA648	XM_014745063.1	0.077	0.000	9	0.000	0.000	0.530	1.000
mRNA649	XM_014745073.1	0.100	0.000	9	0.000	0.000	1.000	1.000
mRNA650	XM_014745086.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA651	XM_014744490.1	0.008	0.000	6	0.000	0.000	0.000	0.160
mRNA652	XM_014745920.1	0.787	0.907	11	0.727	0.907	0.570	1.000
mRNA653	XM_014745912.1	0.842	0.907	11	0.818	0.907	0.570	1.000
mRNA654	XM_014745829.1	0.693	0.978	2	0.500	0.978	1.000	1.000
mRNA655	XM_014745812.1	0.656	0.979	2	0.500	0.979	1.000	0.250
mRNA656	XM_014745820.1	0.361	0.995	1	0.000	0.995	1.000	0.250
mRNA657	XM_014745800.1	0.499	0.218	9	0.556	0.218	1.000	1.000
mRNA658	XM_014745791.1	0.539	0.214	8	0.625	0.214	1.000	1.000
mRNA659	XM_014746254.1	0.697	0.741	8	0.625	0.741	1.000	1.000
mRNA660	XM_014745777.1	0.991	0.999	11	1.000	0.999	1.000	0.820
mRNA661	XM_014745755.1	0.640	0.651	10	0.600	0.651	0.690	1.000
mRNA662	XM_014745749.1	0.680	0.600	9	0.667	0.600	1.000	1.000
mRNA663	XM_014745764.1	0.648	0.642	10	0.600	0.642	0.915	1.000
mRNA664	XM_014744812.1	0.050	0.000	2	0.000	0.000	0.000	1.000
mRNA665	XM_014745338.1	0.864	0.949	7	0.857	0.949	0.310	1.000
mRNA666	XM_014745329.1	0.962	1.000	7	1.000	1.000	0.250	1.000
mRNA667	XM_014745351.1	0.573	0.244	3	0.667	0.244	1.000	1.000
mRNA668	XM_014745317.1	0.091	0.000	6	0.000	0.000	1.000	0.810
mRNA669	XM_014745309.1	0.091	0.000	6	0.000	0.000	1.000	0.810
mRNA670	XM_014745272.1	0.919	0.919	14	0.929	0.919	0.730	1.000
mRNA671	XM_014745262.1	0.975	0.948	14	1.000	0.948	0.820	1.000
mRNA672	XM_014745280.1	0.937	0.932	14	0.929	0.932	1.000	1.000
mRNA673	XM_014745254.1	0.906	0.831	14	0.929	0.831	1.000	1.000
mRNA674	XM_014745288.1	0.815	0.814	14	0.786	0.814	1.000	1.000
mRNA675	XM_014745297.1	0.825	0.816	15	0.800	0.816	1.000	1.000
mRNA676	XM_014745051.1	0.759	0.838	12	0.750	0.838	0.155	1.000
mRNA677	XM_014745018.1	0.100	0.000	23	0.000	0.000	1.000	1.000
mRNA678	XM_014745008.1	0.100	0.000	23	0.000	0.000	1.000	1.000
mRNA679	XM_014745036.1	0.100	0.000	22	0.000	0.000	1.000	1.000
